date,"Rainfall, mm.",S.3,S.4B,S.42,S.14,"Inflow, cms"
12/06/23,0.0,2.06,0,0,0.2,0.00
13/06/23,4.0,5.56,0,0,0.23,0.00
14/06/23,3.3,2.24,0,0,0.23,0.00
15/06/23,2.6,0.86,0.02,0,0.23,0.00
16/06/23,9.6,0.92,0.15,0,0.23,0.00
17/06/23,0.0,3.08,0.33,0,0.23,9.62
18/06/23,0.0,1.1,0.5,0,0.23,4.63
19/06/23,0.0,0.98,0.58,0,0.23,0.00
20/06/23,0.0,0.66,0.58,0,0.23,9.59
21/06/23,0.0,0.59,0.58,0,0.23,9.57
22/06/23,0.0,0.49,0.58,0,0.23,9.55
23/06/23,4.5,0.52,0.57,0,0.23,9.59
24/06/23,0.9,0.38,0.55,0,0.23,9.59
25/06/23,0.2,0.49,0.53,0,0.23,9.54
26/06/23,16.8,0.4,0.53,0,0.2,4.57
27/06/23,0.1,0.28,0.53,0,0.17,19.51
28/06/23,12.2,0.56,0.53,0,0.17,14.54
29/06/23,0.0,0.35,0.5,0,0.17,9.54
30/06/23,0.0,0.73,0.48,0,0.17,9.51
01/07/23,0.0,6.6,1.76,0,0.2,4.53
02/07/23,0.0,2.36,1.76,0,0.33,4.32
03/07/23,0.0,2.72,1.76,0,0.33,4.35
04/07/23,0.0,10.1,1.76,0,0.26,4.33
05/07/23,0.0,18.32,2.98,0,0.2,11.39
06/07/23,0.0,7.16,11.84,0,0.2,4.32
07/07/23,0.0,2.84,2.56,0,0.2,4.29
08/07/23,0.0,1.46,1.82,0,0.17,4.26
09/07/23,0.0,0.8,1.82,0,0.17,19.24
10/07/23,1.4,0.63,1.82,0,0.13,4.25
11/07/23,0.0,0.59,1.82,0,0.13,0.00
12/07/23,0.0,0.38,1.82,0,0.13,0.00
13/07/23,0.0,0.25,1.82,0,0.13,4.20
14/07/23,2.4,0.17,1.82,0,0.26,9.16
15/07/23,0.0,0.15,1.82,0,0.3,4.17
16/07/23,1.4,0.56,1.82,0,0.26,4.16
17/07/23,0.0,0.28,1.82,0,0.26,4.14
18/07/23,0.0,0.43,1.82,0,0.3,4.13
19/07/23,0.0,1.4,1.82,0,0.33,4.12
20/07/23,0.0,0.98,1.82,0,0.33,4.12
21/07/23,0.0,0.35,1.82,0,0.26,4.10
22/07/23,0.0,0.19,1.82,0,0.26,4.09
23/07/23,0.0,0.16,1.82,0,0.3,33.95
24/07/23,8.1,0.14,1.82,0,0.3,29.02
25/07/23,0.0,7.88,1.82,0,0.23,24.03
26/07/23,0.0,7.4,1.82,0,0.13,14.09
27/07/23,0.0,4.4,1.82,0,0.13,14.09
28/07/23,0.0,1.34,1.82,0,0.13,9.11
29/07/23,0.0,0.45,1.82,0,0.13,0.00
30/07/23,0.0,0.28,1.82,0,0.13,0.00
31/07/23,0.0,0.63,1.82,0,0.13,0.00
01/08/23,3.6,6.28,1.58,0,0.07,0.00
02/08/23,0.4,7,0.94,0,0.07,3.92
03/08/23,1.7,7.4,0.62,0,0.03,0.00
04/08/23,1.1,3.2,0.5,0,0.07,0.00
05/08/23,11.0,1.7,0.43,0,0.07,13.82
06/08/23,0.7,0.98,0.43,0,0.07,13.82
07/08/23,4.8,1.4,0.43,0,0.07,8.81
08/08/23,3.2,2.06,0.4,0,0.07,0.00
09/08/23,4.3,3.98,0.33,0,0.07,3.21
10/08/23,3.6,2.78,0.33,0,0.07,6.99
11/08/23,5.2,3.2,0.28,0,0.07,6.98
12/08/23,3.4,1.58,0.28,0,0.07,8.11
13/08/23,0.0,0.77,0.28,0,0.03,0.00
14/08/23,8.6,0.45,0.28,0,0.03,0.00
15/08/23,0.1,0.38,0.28,0,0.07,0.00
16/08/23,0.0,0.23,0.28,0,0.07,0.00
17/08/23,0.5,0.17,0.28,0,0.03,0.00
18/08/23,2.0,0.16,0.28,0,0,0.00
19/08/23,0.0,0.33,0.28,0,0,0.00
20/08/23,0.2,0.2,0.28,0,0,0.00
21/08/23,0.1,2.3,0.23,0,0,0.00
22/08/23,9.0,4.82,0.2,0,0.03,0.00
23/08/23,15.9,0.7,0.19,0,0.07,0.00
24/08/23,5.7,0.4,0.16,0,0.17,0.00
25/08/23,1.2,0.2,0.14,0,0.23,0.00
26/08/23,0.3,0.15,0.14,0,0.2,18.19
27/08/23,0.0,0.15,0.14,0,0.2,0.00
28/08/23,0.0,0.49,0.14,0,0.17,8.44
29/08/23,0.5,0.19,0.14,0,0.13,0.00
30/08/23,6.7,0.14,0.14,0,0.13,0.00
31/08/23,34.6,6.44,0.14,0,0.13,0.00
01/09/23,0.0,12.6,1.82,0,0.56,23.01
02/09/23,0.0,3.26,1.82,0,0.5,47.22
03/09/23,3.9,1.1,1.82,0,0.53,32.70
04/09/23,9.0,0.7,1.82,0,1.78,52.16
05/09/23,1.3,0.56,1.82,0,8.66,32.79
06/09/23,3.2,4.76,1.82,0,1.75,18.23
07/09/23,6.5,6.2,1.82,0,3.05,8.51
08/09/23,6.1,10.4,2.28,0,5.59,13.37
09/09/23,2.7,17,6.26,0,7.9,8.50
10/09/23,3.7,18.2,15.29,0,1.92,18.22
11/09/23,4.7,35.9,21.73,8.12,1.23,32.82
12/09/23,2.1,22.73,31.44,31.93,1.3,23.04
13/09/23,1.4,13.2,33.4,52.81,0.92,13.34
14/09/23,0.0,9.8,25.64,62.26,0.2,0.00
15/09/23,5.4,10.9,23.34,68.07,0.2,18.17
16/09/23,25.5,32.52,24.95,72.69,9.63,61.98
17/09/23,1.5,59.23,46.81,100.3,14.75,100.86
18/09/23,4.2,54.46,63.52,124.02,7.51,141.76
19/09/23,12.0,36.22,71,142.38,2.13,121.13
20/09/23,8.0,39.58,70.1,164.08,0.13,136.24
21/09/23,0.0,29.3,70.1,174.12,0.2,151.28
22/09/23,0.3,20.39,65.48,168.16,9.82,271.57
23/09/23,0.0,10.6,52.21,161.02,3.01,292.48
24/09/23,0.0,8.6,33.89,148.32,0.3,248.13
25/09/23,0.1,5.96,23.57,140.89,0.2,194.81
26/09/23,5.4,9,17.36,125.31,8.12,186.00
27/09/23,11.6,12.1,21.27,109.94,30.4,203.98
28/09/23,10.7,30.84,32.91,105.74,60.56,230.83
29/09/23,7.8,66.48,64.36,108.86,33.16,230.96
30/09/23,2.5,91.3,91.89,122.3,25.83,329.53
01/10/23,0.8,73.23,102.36,100.94,8.23,239.69
02/10/23,0.5,35.42,106.32,104.78,9.56,227.03
03/10/23,18.3,27.48,108.3,145.35,10.4,227.09
04/10/23,22.0,27.2,102.03,141.39,26.12,329.97
05/10/23,8.7,22.73,94.06,143.86,34.2,330.07
06/10/23,16.6,18.8,93.13,162.04,29.81,330.24
07/10/23,16.5,27.48,86.62,197.28,51.51,278.96
08/10/23,20.2,42.76,95.92,236.02,32.3,291.94
09/10/23,14.8,102.26,118.8,260.49,102.95,345.19
10/10/23,22.3,111.71,135.72,279.5,80.88,424.76
11/10/23,5.0,92.35,152.67,287.15,84.45,488.77
12/10/23,0.1,53.38,161.52,288.85,59.89,488.92
13/10/23,0.0,35.42,172.05,283.75,13.79,533.46
14/10/23,0.0,30.56,175.69,280.35,15.35,470.20
15/10/23,0.0,29.44,180.24,277.01,4.57,412.22
16/10/23,1.3,39.26,173.87,275.43,5.05,456.91
17/10/23,0.5,31.82,158.86,275.43,2.16,460.34
18/10/23,0.1,16.88,129.06,267.53,0.79,485.38
19/10/23,0.0,11.2,90.34,263.58,0.36,409.81
20/10/23,0.0,9.1,62.12,258.23,0.33,440.86
21/10/23,1.6,8.04,42.62,252.19,0.23,389.63
22/10/23,2.0,7.24,31.68,246.9,0.17,348.90
23/10/23,0.0,6.52,24.95,241.46,0.17,347.15
24/10/23,0.0,6.04,19.43,237.38,0.17,327.84
25/10/23,0.0,5.4,15.52,231.26,0.17,330.34
26/10/23,0.3,4.94,13.91,214.94,0.43,332.72
27/10/23,12.3,4.76,13.22,175.8,0.89,364.57
28/10/23,4.9,5.24,16.21,128.75,1.23,313.09
29/10/23,0.2,7.48,25.41,94.9,7.12,285.86
30/10/23,8.2,12.1,28.63,81.75,14.09,244.79
31/10/23,0.0,11.1,33.4,84.7,17.28,245.06
01/11/23,0.0,20,32.66,91.3,5.26,187.97
02/11/23,0.0,9.5,35.11,99.1,2.13,188.47
03/11/23,0.0,6.76,23.11,99.4,1.16,150.49
04/11/23,0.1,5.8,18.05,91.6,1.51,152.37
05/11/23,0.5,5.48,14.83,76.49,1.92,131.40
06/11/23,0.0,4.58,11.38,58.01,2.37,145.37
07/11/23,0.0,4.46,8.9,41.4,2.65,145.51
08/11/23,1.3,4.1,7.58,33.45,1.34,88.50
09/11/23,0.0,4.16,7.14,27.75,0.96,50.31
10/11/23,4.3,3.56,8.68,23.24,1.06,50.10
11/11/23,10.6,3.44,7.14,21.64,3.26,49.90
12/11/23,0.2,3.32,6.04,20.68,8.4,50.41
13/11/23,0.2,3.32,5.82,21.96,4.52,107.35
14/11/23,0.0,3.08,5.82,20.06,2.49,50.20
15/11/23,0.0,2.9,5.6,16.88,1.68,31.18
16/11/23,0.0,2.72,5.6,13.36,1.23,29.91
17/11/23,0.0,2.6,5.6,11.46,0.86,16.27
18/11/23,0.0,2.54,5.6,9.5,0.63,8.62
19/11/23,0.0,2.42,5.6,7.49,0.46,0.00
20/11/23,0.0,2.36,5.6,6.42,0.36,0.00
21/11/23,0.0,2.24,5.6,5.86,0.3,0.00
22/11/23,0.0,1.88,5.6,5.06,0.3,16.59
23/11/23,0.0,1.82,1.46,4.6,0.26,0.00
24/11/23,0.0,1.94,0.94,4.3,0.23,16.56
25/11/23,0.0,2.3,0.94,4.15,0.2,0.00
26/11/23,0.0,2.6,0.94,4,0.2,16.48
27/11/23,0.0,2.48,0.94,3.93,0.13,0.00
28/11/23,0.0,2.48,0.94,3.78,0.13,16.54
29/11/23,0.0,2.48,0.94,3.63,0.13,0.00
30/11/23,0.0,2.36,0.94,3.4,0.13,0.00
01/12/23,0.0,2.3,5.38,3.29,0.13,0.00
02/12/23,0.0,2.24,5.38,2.91,0.13,0.00
03/12/23,0.0,1.94,5.38,2.69,0.23,0.00
04/12/23,0.0,0.7,5.38,2.52,0.4,0.00
05/12/23,0.0,0.09,5.38,2.36,0.46,0.00
06/12/23,0.0,0.08,5.38,2.36,0.46,6.38
07/12/23,0.0,0.07,5.38,2.36,0.46,6.39
08/12/23,0.0,0.07,5.38,2.36,0.4,6.37
09/12/23,0.0,0.07,5.38,2.36,0.36,0.00
10/12/23,0.0,0.07,5.38,2.36,0.33,0.00
11/12/23,0.0,0.07,5.38,2.2,0.33,6.05
12/12/23,0.0,0.07,5.38,2.1,0.33,6.04
13/12/23,0.0,0.07,5.38,1.8,0.3,6.01
14/12/23,0.0,0.07,5.38,1.65,0.26,6.02
15/12/23,0.0,0.07,5.16,1.6,0.26,0.00
16/12/23,0.0,0.07,5.16,1.55,0.23,0.00
17/12/23,0.0,0.06,5.16,1.1,0.2,0.00
18/12/23,0.0,0.05,5.38,0.85,0.2,0.00
19/12/23,0.0,0.05,5.38,0.76,0.17,0.00
20/12/23,0.0,0.04,5.38,0.72,0.17,0.00
21/12/23,0.0,0.03,5.38,0.64,0.17,0.00
22/12/23,0.0,0,5.38,0.64,0.17,0.00
23/12/23,0.0,0,5.38,0.64,0.13,0.00
24/12/23,0.0,0,1.08,0.64,0.1,0.00
25/12/23,0.0,0,1.08,0.64,0.1,0.00
26/12/23,0.0,0,1.08,0.64,0.1,0.00
27/12/23,0.0,0,1.08,0.64,0.13,0.00
28/12/23,0.0,0,1.08,0.6,0.1,0.00
29/12/23,0.0,0,1.08,0.6,0.1,0.00
30/12/23,0.0,0,1.08,0.56,0.1,0.00
31/12/23,0.0,0,1.08,0.64,0.07,0.00
